,player,balloon_color,window_start,window_end,pop_count,score_in_window,bonus_hits
3495,SpongeBob,blue,2025-02-05 14:26:50+00:00,2025-02-05 14:27:00+00:00,1,75,1
3496,Homer_Simpson,yellow,2025-02-05 14:21:40+00:00,2025-02-05 14:21:50+00:00,1,50,1
3497,Mickey,black,2025-02-05 14:16:50+00:00,2025-02-05 14:17:00+00:00,2,160,2
3498,Scooby_Doo,green,2025-02-05 14:16:30+00:00,2025-02-05 14:16:40+00:00,1,60,1
3499,Mickey,black,2025-02-05 14:02:20+00:00,2025-02-05 14:02:30+00:00,1,80,1
3500,Scooby_Doo,green,2025-02-05 13:59:00+00:00,2025-02-05 13:59:10+00:00,1,60,1
3501,Jerry,brown,2025-02-05 13:58:20+00:00,2025-02-05 13:58:30+00:00,1,35,1
3502,SpongeBob,yellow,2025-02-05 13:54:00+00:00,2025-02-05 13:54:10+00:00,1,50,1
3503,Pikachu,yellow,2025-02-05 13:51:10+00:00,2025-02-05 13:51:20+00:00,1,50,1
3504,Mickey,red,2025-02-05 13:42:10+00:00,2025-02-05 13:42:20+00:00,1,100,1
3505,Jerry,purple,2025-02-05 13:42:00+00:00,2025-02-05 13:42:10+00:00,1,40,0
3506,Jerry,brown,2025-02-05 13:39:20+00:00,2025-02-05 13:39:30+00:00,1,35,1
3507,Jerry,brown,2025-02-05 13:32:10+00:00,2025-02-05 13:32:20+00:00,1,35,1
3508,Bugs_Bunny,orange,2025-02-05 13:31:30+00:00,2025-02-05 13:31:40+00:00,1,30,1
3509,Bugs_Bunny,grey,2025-02-05 13:31:00+00:00,2025-02-05 13:31:10+00:00,1,45,1
3510,SpongeBob,blue,2025-02-05 13:26:10+00:00,2025-02-05 13:26:20+00:00,1,75,1
3511,Scooby_Doo,purple,2025-02-05 13:20:10+00:00,2025-02-05 13:20:20+00:00,1,40,0
3512,Jerry,yellow,2025-02-05 13:16:40+00:00,2025-02-05 13:16:50+00:00,2,100,2
3513,Jerry,green,2025-02-05 13:05:50+00:00,2025-02-05 13:06:00+00:00,1,60,0
3514,SpongeBob,blue,2025-02-05 13:04:10+00:00,2025-02-05 13:04:20+00:00,2,150,2
3515,SpongeBob,purple,2025-02-05 12:55:50+00:00,2025-02-05 12:56:00+00:00,1,40,0
3516,Bugs_Bunny,grey,2025-02-05 12:55:40+00:00,2025-02-05 12:55:50+00:00,1,45,1
3517,Tom,white,2025-02-05 12:48:40+00:00,2025-02-05 12:48:50+00:00,1,70,0
3518,Doraemon,orange,2025-02-05 12:46:40+00:00,2025-02-05 12:46:50+00:00,1,30,0
3519,Homer_Simpson,blue,2025-02-05 12:42:20+00:00,2025-02-05 12:42:30+00:00,1,75,1
3520,Tom,blue,2025-02-05 12:38:10+00:00,2025-02-05 12:38:20+00:00,1,75,1
3521,Pikachu,grey,2025-02-05 12:33:50+00:00,2025-02-05 12:34:00+00:00,1,45,0
3522,SpongeBob,yellow,2025-02-05 12:21:10+00:00,2025-02-05 12:21:20+00:00,1,50,1
3523,Pikachu,black,2025-02-05 12:09:40+00:00,2025-02-05 12:09:50+00:00,1,80,0
3524,Tom,red,2025-02-05 12:07:40+00:00,2025-02-05 12:07:50+00:00,1,100,0
3525,Bugs_Bunny,orange,2025-02-05 12:05:00+00:00,2025-02-05 12:05:10+00:00,1,30,1
3526,SpongeBob,brown,2025-02-05 11:55:50+00:00,2025-02-05 11:56:00+00:00,1,35,0
3527,Tom,blue,2025-02-05 11:52:10+00:00,2025-02-05 11:52:20+00:00,1,75,1
3528,Homer_Simpson,brown,2025-02-05 11:43:50+00:00,2025-02-05 11:44:00+00:00,1,35,0
3529,Mickey,black,2025-02-05 11:41:00+00:00,2025-02-05 11:41:10+00:00,1,80,1
3530,Jerry,brown,2025-02-05 11:38:00+00:00,2025-02-05 11:38:10+00:00,1,35,1
3531,Jerry,brown,2025-02-05 11:32:10+00:00,2025-02-05 11:32:20+00:00,2,70,2
3532,Scooby_Doo,green,2025-02-05 11:26:30+00:00,2025-02-05 11:26:40+00:00,2,120,2
3533,Bugs_Bunny,brown,2025-02-05 11:23:20+00:00,2025-02-05 11:23:30+00:00,1,35,0
3534,Bugs_Bunny,grey,2025-02-05 11:20:30+00:00,2025-02-05 11:20:40+00:00,1,45,1
3535,Jerry,yellow,2025-02-05 11:17:30+00:00,2025-02-05 11:17:40+00:00,1,50,1
3536,Doraemon,blue,2025-02-05 11:15:10+00:00,2025-02-05 11:15:20+00:00,1,75,1
3537,Jerry,purple,2025-02-05 11:13:50+00:00,2025-02-05 11:14:00+00:00,1,40,0
3538,Homer_Simpson,grey,2025-02-05 11:06:40+00:00,2025-02-05 11:06:50+00:00,1,45,0
3539,Jerry,yellow,2025-02-05 11:04:40+00:00,2025-02-05 11:04:50+00:00,2,100,2
3540,SpongeBob,yellow,2025-02-05 11:04:20+00:00,2025-02-05 11:04:30+00:00,1,50,1
3541,Homer_Simpson,grey,2025-02-05 14:44:50+00:00,2025-02-05 14:45:00+00:00,1,45,0
3542,Homer_Simpson,yellow,2025-02-05 14:42:50+00:00,2025-02-05 14:43:00+00:00,2,100,2
3543,Bugs_Bunny,white,2025-02-05 14:34:20+00:00,2025-02-05 14:34:30+00:00,1,70,0
3544,Jerry,white,2025-02-05 14:29:20+00:00,2025-02-05 14:29:30+00:00,1,70,0
3545,Tom,green,2025-02-05 14:28:10+00:00,2025-02-05 14:28:20+00:00,1,60,0
3546,Jerry,red,2025-02-05 14:15:00+00:00,2025-02-05 14:15:10+00:00,1,100,0
3547,Homer_Simpson,yellow,2025-02-05 14:13:40+00:00,2025-02-05 14:13:50+00:00,1,50,1
3548,Doraemon,yellow,2025-02-05 14:11:00+00:00,2025-02-05 14:11:10+00:00,1,50,0
3549,Mickey,orange,2025-02-05 13:50:30+00:00,2025-02-05 13:50:40+00:00,1,30,0
3550,Jerry,brown,2025-02-05 13:49:40+00:00,2025-02-05 13:49:50+00:00,2,70,2
3551,Mickey,grey,2025-02-05 13:45:00+00:00,2025-02-05 13:45:10+00:00,1,45,0
3552,Bugs_Bunny,red,2025-02-05 13:36:20+00:00,2025-02-05 13:36:30+00:00,1,100,0
3553,Tom,grey,2025-02-05 13:34:40+00:00,2025-02-05 13:34:50+00:00,1,45,1
3554,SpongeBob,blue,2025-02-05 13:31:50+00:00,2025-02-05 13:32:00+00:00,2,150,2
3555,Doraemon,blue,2025-02-05 13:31:30+00:00,2025-02-05 13:31:40+00:00,1,75,1
3556,SpongeBob,grey,2025-02-05 13:31:30+00:00,2025-02-05 13:31:40+00:00,1,45,0
3557,Bugs_Bunny,purple,2025-02-05 13:30:20+00:00,2025-02-05 13:30:30+00:00,1,40,0
3558,SpongeBob,blue,2025-02-05 13:20:00+00:00,2025-02-05 13:20:10+00:00,1,75,1
3559,Doraemon,blue,2025-02-05 13:19:00+00:00,2025-02-05 13:19:10+00:00,1,75,1
3560,Pikachu,yellow,2025-02-05 13:17:30+00:00,2025-02-05 13:17:40+00:00,1,50,1
3561,Tom,blue,2025-02-05 13:13:30+00:00,2025-02-05 13:13:40+00:00,1,75,1
3562,Bugs_Bunny,grey,2025-02-05 13:07:30+00:00,2025-02-05 13:07:40+00:00,1,45,1
3563,Pikachu,red,2025-02-05 13:07:00+00:00,2025-02-05 13:07:10+00:00,1,100,1
3564,Tom,blue,2025-02-05 12:56:00+00:00,2025-02-05 12:56:10+00:00,1,75,1
3565,Bugs_Bunny,grey,2025-02-05 12:49:40+00:00,2025-02-05 12:49:50+00:00,1,45,1
3566,Homer_Simpson,yellow,2025-02-05 12:39:40+00:00,2025-02-05 12:39:50+00:00,1,50,1
3567,Scooby_Doo,white,2025-02-05 12:29:20+00:00,2025-02-05 12:29:30+00:00,1,70,0
3568,SpongeBob,brown,2025-02-05 12:29:10+00:00,2025-02-05 12:29:20+00:00,1,35,0
3569,Bugs_Bunny,grey,2025-02-05 12:27:40+00:00,2025-02-05 12:27:50+00:00,1,45,1
3570,Tom,grey,2025-02-05 12:16:50+00:00,2025-02-05 12:17:00+00:00,3,135,3
3571,SpongeBob,blue,2025-02-05 12:16:30+00:00,2025-02-05 12:16:40+00:00,1,75,1
3572,Mickey,red,2025-02-05 11:59:10+00:00,2025-02-05 11:59:20+00:00,1,100,1
3573,SpongeBob,white,2025-02-05 11:48:40+00:00,2025-02-05 11:48:50+00:00,1,70,0
3574,Tom,blue,2025-02-05 11:45:20+00:00,2025-02-05 11:45:30+00:00,1,75,1
3575,Mickey,black,2025-02-05 11:44:30+00:00,2025-02-05 11:44:40+00:00,1,80,1
3576,Doraemon,white,2025-02-05 11:41:10+00:00,2025-02-05 11:41:20+00:00,1,70,1
3577,Doraemon,green,2025-02-05 11:29:00+00:00,2025-02-05 11:29:10+00:00,1,60,0
3578,SpongeBob,blue,2025-02-05 11:28:20+00:00,2025-02-05 11:28:30+00:00,1,75,1
3579,Homer_Simpson,yellow,2025-02-05 11:19:20+00:00,2025-02-05 11:19:30+00:00,1,50,1
3580,Tom,white,2025-02-05 11:16:00+00:00,2025-02-05 11:16:10+00:00,1,70,0
3581,Tom,yellow,2025-02-05 11:09:00+00:00,2025-02-05 11:09:10+00:00,1,50,0
3582,Tom,green,2025-02-05 11:08:20+00:00,2025-02-05 11:08:30+00:00,1,60,0
3583,Homer_Simpson,yellow,2025-02-05 11:07:10+00:00,2025-02-05 11:07:20+00:00,1,50,1
3584,SpongeBob,blue,2025-02-05 14:39:30+00:00,2025-02-05 14:39:40+00:00,1,75,1
3585,Scooby_Doo,green,2025-02-05 14:39:20+00:00,2025-02-05 14:39:30+00:00,3,180,3
3586,Pikachu,yellow,2025-02-05 14:36:10+00:00,2025-02-05 14:36:20+00:00,1,50,1
3587,Tom,blue,2025-02-05 14:15:00+00:00,2025-02-05 14:15:10+00:00,1,75,1
3588,SpongeBob,orange,2025-02-05 14:08:10+00:00,2025-02-05 14:08:20+00:00,1,30,0
3589,Mickey,red,2025-02-05 14:07:30+00:00,2025-02-05 14:07:40+00:00,1,100,1
3590,Pikachu,black,2025-02-05 14:00:10+00:00,2025-02-05 14:00:20+00:00,1,80,0
3591,SpongeBob,blue,2025-02-05 13:51:30+00:00,2025-02-05 13:51:40+00:00,2,150,2
3592,Mickey,brown,2025-02-05 13:45:20+00:00,2025-02-05 13:45:30+00:00,1,35,0
3593,Doraemon,blue,2025-02-05 13:40:50+00:00,2025-02-05 13:41:00+00:00,1,75,1
3594,Pikachu,purple,2025-02-05 13:33:20+00:00,2025-02-05 13:33:30+00:00,1,40,0
3595,Tom,grey,2025-02-05 13:27:30+00:00,2025-02-05 13:27:40+00:00,1,45,1
3596,Jerry,brown,2025-02-05 13:11:40+00:00,2025-02-05 13:11:50+00:00,1,35,1
3597,Homer_Simpson,orange,2025-02-05 12:59:00+00:00,2025-02-05 12:59:10+00:00,1,30,0
3598,SpongeBob,blue,2025-02-05 12:55:00+00:00,2025-02-05 12:55:10+00:00,1,75,1
3599,Scooby_Doo,brown,2025-02-05 12:51:10+00:00,2025-02-05 12:51:20+00:00,1,35,1
3600,Pikachu,red,2025-02-05 12:33:20+00:00,2025-02-05 12:33:30+00:00,1,100,1
3601,Scooby_Doo,green,2025-02-05 12:32:30+00:00,2025-02-05 12:32:40+00:00,1,60,1
3602,Mickey,black,2025-02-05 12:29:50+00:00,2025-02-05 12:30:00+00:00,1,80,1
3603,Doraemon,white,2025-02-05 12:18:10+00:00,2025-02-05 12:18:20+00:00,2,140,2
3604,Jerry,orange,2025-02-05 12:16:50+00:00,2025-02-05 12:17:00+00:00,1,30,0
3605,Tom,blue,2025-02-05 12:03:30+00:00,2025-02-05 12:03:40+00:00,1,75,1
3606,Homer_Simpson,white,2025-02-05 12:00:30+00:00,2025-02-05 12:00:40+00:00,1,70,0
3607,Mickey,black,2025-02-05 11:52:50+00:00,2025-02-05 11:53:00+00:00,1,80,1
3608,Pikachu,yellow,2025-02-05 11:46:00+00:00,2025-02-05 11:46:10+00:00,1,50,1
3609,Pikachu,red,2025-02-05 11:41:40+00:00,2025-02-05 11:41:50+00:00,1,100,1
3610,Jerry,brown,2025-02-05 11:36:50+00:00,2025-02-05 11:37:00+00:00,3,105,3
3611,Jerry,yellow,2025-02-05 11:36:20+00:00,2025-02-05 11:36:30+00:00,1,50,1
3612,Doraemon,white,2025-02-05 11:36:10+00:00,2025-02-05 11:36:20+00:00,1,70,1
3613,Bugs_Bunny,orange,2025-02-05 11:25:00+00:00,2025-02-05 11:25:10+00:00,2,60,2
3614,Jerry,yellow,2025-02-05 11:24:20+00:00,2025-02-05 11:24:30+00:00,1,50,1
3615,SpongeBob,yellow,2025-02-05 11:16:40+00:00,2025-02-05 11:16:50+00:00,1,50,1
3616,Jerry,grey,2025-02-05 11:14:40+00:00,2025-02-05 11:14:50+00:00,1,45,0
3617,Pikachu,red,2025-02-05 11:10:50+00:00,2025-02-05 11:11:00+00:00,1,100,1
3618,SpongeBob,red,2025-02-05 11:10:20+00:00,2025-02-05 11:10:30+00:00,1,100,0
3619,Bugs_Bunny,grey,2025-02-05 11:10:00+00:00,2025-02-05 11:10:10+00:00,1,45,1
3620,Homer_Simpson,yellow,2025-02-05 11:07:00+00:00,2025-02-05 11:07:10+00:00,1,50,1
3621,Jerry,brown,2025-02-05 11:03:10+00:00,2025-02-05 11:03:20+00:00,1,35,1
3622,Bugs_Bunny,grey,2025-02-05 11:02:50+00:00,2025-02-05 11:03:00+00:00,1,45,1
3623,Tom,grey,2025-02-05 14:44:30+00:00,2025-02-05 14:44:40+00:00,1,45,1
3624,Bugs_Bunny,black,2025-02-05 14:44:10+00:00,2025-02-05 14:44:20+00:00,1,80,0
3625,Mickey,red,2025-02-05 14:44:10+00:00,2025-02-05 14:44:20+00:00,1,100,1
3626,Doraemon,blue,2025-02-05 14:27:00+00:00,2025-02-05 14:27:10+00:00,2,150,2
3627,Mickey,red,2025-02-05 14:14:30+00:00,2025-02-05 14:14:40+00:00,1,100,1
3628,Pikachu,red,2025-02-05 14:11:00+00:00,2025-02-05 14:11:10+00:00,1,100,1
3629,Homer_Simpson,blue,2025-02-05 14:09:50+00:00,2025-02-05 14:10:00+00:00,1,75,1
3630,Mickey,red,2025-02-05 14:04:40+00:00,2025-02-05 14:04:50+00:00,1,100,1
3631,Scooby_Doo,brown,2025-02-05 14:01:20+00:00,2025-02-05 14:01:30+00:00,1,35,1
3632,Pikachu,grey,2025-02-05 14:00:50+00:00,2025-02-05 14:01:00+00:00,1,45,0
3633,Bugs_Bunny,yellow,2025-02-05 13:56:30+00:00,2025-02-05 13:56:40+00:00,1,50,0
3634,Homer_Simpson,blue,2025-02-05 13:50:00+00:00,2025-02-05 13:50:10+00:00,1,75,1
3635,Doraemon,white,2025-02-05 13:38:40+00:00,2025-02-05 13:38:50+00:00,1,70,1
3636,Scooby_Doo,green,2025-02-05 13:38:00+00:00,2025-02-05 13:38:10+00:00,1,60,1
3637,Doraemon,white,2025-02-05 13:31:40+00:00,2025-02-05 13:31:50+00:00,1,70,1
3638,Tom,black,2025-02-05 13:29:10+00:00,2025-02-05 13:29:20+00:00,1,80,0
3639,Homer_Simpson,white,2025-02-05 13:25:20+00:00,2025-02-05 13:25:30+00:00,1,70,0
3640,Scooby_Doo,blue,2025-02-05 13:24:20+00:00,2025-02-05 13:24:30+00:00,1,75,0
3641,Scooby_Doo,green,2025-02-05 13:23:40+00:00,2025-02-05 13:23:50+00:00,2,120,2
3642,Bugs_Bunny,blue,2025-02-05 13:22:40+00:00,2025-02-05 13:22:50+00:00,2,150,0
3643,Bugs_Bunny,grey,2025-02-05 13:20:20+00:00,2025-02-05 13:20:30+00:00,1,45,1
3644,SpongeBob,yellow,2025-02-05 13:12:50+00:00,2025-02-05 13:13:00+00:00,1,50,1
3645,Doraemon,purple,2025-02-05 13:08:00+00:00,2025-02-05 13:08:10+00:00,1,40,0
3646,Jerry,brown,2025-02-05 13:05:40+00:00,2025-02-05 13:05:50+00:00,1,35,1
3647,Scooby_Doo,yellow,2025-02-05 13:05:30+00:00,2025-02-05 13:05:40+00:00,1,50,0
3648,Bugs_Bunny,orange,2025-02-05 13:02:40+00:00,2025-02-05 13:02:50+00:00,1,30,1
3649,Mickey,red,2025-02-05 13:01:50+00:00,2025-02-05 13:02:00+00:00,1,100,1
3650,Doraemon,white,2025-02-05 12:58:40+00:00,2025-02-05 12:58:50+00:00,4,280,4
3651,Bugs_Bunny,orange,2025-02-05 12:52:10+00:00,2025-02-05 12:52:20+00:00,1,30,1
3652,Jerry,red,2025-02-05 12:48:20+00:00,2025-02-05 12:48:30+00:00,1,100,0
3653,Homer_Simpson,purple,2025-02-05 12:43:50+00:00,2025-02-05 12:44:00+00:00,1,40,0
3654,Tom,grey,2025-02-05 12:43:30+00:00,2025-02-05 12:43:40+00:00,1,45,1
3655,Tom,grey,2025-02-05 12:41:10+00:00,2025-02-05 12:41:20+00:00,1,45,1
3656,Doraemon,white,2025-02-05 12:13:30+00:00,2025-02-05 12:13:40+00:00,1,70,1
3657,SpongeBob,red,2025-02-05 12:09:00+00:00,2025-02-05 12:09:10+00:00,1,100,0
3658,SpongeBob,yellow,2025-02-05 12:02:40+00:00,2025-02-05 12:02:50+00:00,1,50,1
3659,Jerry,blue,2025-02-05 11:59:10+00:00,2025-02-05 11:59:20+00:00,1,75,0
3660,Tom,grey,2025-02-05 11:55:10+00:00,2025-02-05 11:55:20+00:00,2,90,2
3661,Scooby_Doo,black,2025-02-05 11:50:20+00:00,2025-02-05 11:50:30+00:00,1,80,0
3662,Tom,grey,2025-02-05 11:40:30+00:00,2025-02-05 11:40:40+00:00,1,45,1
3663,Bugs_Bunny,orange,2025-02-05 11:38:50+00:00,2025-02-05 11:39:00+00:00,1,30,1
3664,Mickey,green,2025-02-05 11:34:30+00:00,2025-02-05 11:34:40+00:00,1,60,0
3665,Scooby_Doo,green,2025-02-05 11:32:30+00:00,2025-02-05 11:32:40+00:00,2,120,2
3666,SpongeBob,blue,2025-02-05 11:31:00+00:00,2025-02-05 11:31:10+00:00,1,75,1
3667,Scooby_Doo,green,2025-02-05 11:30:30+00:00,2025-02-05 11:30:40+00:00,1,60,1
3668,Mickey,white,2025-02-05 11:24:30+00:00,2025-02-05 11:24:40+00:00,1,70,0
3669,Doraemon,white,2025-02-05 11:16:20+00:00,2025-02-05 11:16:30+00:00,1,70,1
3670,Scooby_Doo,brown,2025-02-05 14:43:00+00:00,2025-02-05 14:43:10+00:00,1,35,1
3671,SpongeBob,blue,2025-02-05 14:31:30+00:00,2025-02-05 14:31:40+00:00,2,150,2
3672,Doraemon,white,2025-02-05 14:29:50+00:00,2025-02-05 14:30:00+00:00,1,70,1
3673,Pikachu,red,2025-02-05 14:29:20+00:00,2025-02-05 14:29:30+00:00,1,100,1
3674,Mickey,yellow,2025-02-05 14:23:30+00:00,2025-02-05 14:23:40+00:00,1,50,0
3675,Homer_Simpson,green,2025-02-05 14:15:20+00:00,2025-02-05 14:15:30+00:00,1,60,0
3676,SpongeBob,yellow,2025-02-05 14:15:00+00:00,2025-02-05 14:15:10+00:00,1,50,1
3677,Jerry,brown,2025-02-05 14:13:20+00:00,2025-02-05 14:13:30+00:00,2,70,2
3678,Jerry,yellow,2025-02-05 14:11:40+00:00,2025-02-05 14:11:50+00:00,2,100,2
3679,Homer_Simpson,blue,2025-02-05 14:10:50+00:00,2025-02-05 14:11:00+00:00,1,75,1
3680,Pikachu,yellow,2025-02-05 14:10:40+00:00,2025-02-05 14:10:50+00:00,2,100,2
3681,Tom,grey,2025-02-05 14:07:40+00:00,2025-02-05 14:07:50+00:00,1,45,1
3682,SpongeBob,blue,2025-02-05 14:00:20+00:00,2025-02-05 14:00:30+00:00,1,75,1
3683,Tom,grey,2025-02-05 13:58:00+00:00,2025-02-05 13:58:10+00:00,1,45,1
3684,Scooby_Doo,red,2025-02-05 13:55:10+00:00,2025-02-05 13:55:20+00:00,1,100,0
3685,Doraemon,white,2025-02-05 13:43:00+00:00,2025-02-05 13:43:10+00:00,1,70,1
3686,Homer_Simpson,yellow,2025-02-05 13:40:10+00:00,2025-02-05 13:40:20+00:00,1,50,1
3687,Pikachu,yellow,2025-02-05 13:39:00+00:00,2025-02-05 13:39:10+00:00,3,150,3
3688,Tom,black,2025-02-05 13:37:50+00:00,2025-02-05 13:38:00+00:00,1,80,0
3689,Tom,blue,2025-02-05 13:33:10+00:00,2025-02-05 13:33:20+00:00,2,150,2
3690,Homer_Simpson,yellow,2025-02-05 13:21:50+00:00,2025-02-05 13:22:00+00:00,1,50,1
3691,Homer_Simpson,yellow,2025-02-05 13:20:30+00:00,2025-02-05 13:20:40+00:00,1,50,1
3692,Bugs_Bunny,grey,2025-02-05 13:19:30+00:00,2025-02-05 13:19:40+00:00,1,45,1
3693,Mickey,black,2025-02-05 13:15:30+00:00,2025-02-05 13:15:40+00:00,1,80,1
3694,Jerry,purple,2025-02-05 13:14:10+00:00,2025-02-05 13:14:20+00:00,1,40,0
3695,Jerry,white,2025-02-05 13:07:00+00:00,2025-02-05 13:07:10+00:00,1,70,0
3696,Bugs_Bunny,purple,2025-02-05 13:06:50+00:00,2025-02-05 13:07:00+00:00,1,40,0
3697,Doraemon,blue,2025-02-05 12:52:00+00:00,2025-02-05 12:52:10+00:00,1,75,1
3698,SpongeBob,blue,2025-02-05 12:51:30+00:00,2025-02-05 12:51:40+00:00,1,75,1
3699,Jerry,brown,2025-02-05 12:41:20+00:00,2025-02-05 12:41:30+00:00,1,35,1
3700,Tom,purple,2025-02-05 12:37:40+00:00,2025-02-05 12:37:50+00:00,1,40,0
3701,Jerry,purple,2025-02-05 12:32:40+00:00,2025-02-05 12:32:50+00:00,1,40,0
3702,Pikachu,black,2025-02-05 12:32:00+00:00,2025-02-05 12:32:10+00:00,1,80,0
3703,Homer_Simpson,brown,2025-02-05 12:31:20+00:00,2025-02-05 12:31:30+00:00,1,35,0
3704,Doraemon,white,2025-02-05 12:28:20+00:00,2025-02-05 12:28:30+00:00,1,70,1
3705,Jerry,purple,2025-02-05 12:26:30+00:00,2025-02-05 12:26:40+00:00,1,40,0
3706,Bugs_Bunny,grey,2025-02-05 12:22:30+00:00,2025-02-05 12:22:40+00:00,2,90,2
3707,SpongeBob,brown,2025-02-05 12:12:50+00:00,2025-02-05 12:13:00+00:00,1,35,0
3708,Mickey,purple,2025-02-05 12:09:10+00:00,2025-02-05 12:09:20+00:00,1,40,0
3709,Scooby_Doo,green,2025-02-05 12:04:20+00:00,2025-02-05 12:04:30+00:00,1,60,1
3710,Scooby_Doo,green,2025-02-05 12:00:10+00:00,2025-02-05 12:00:20+00:00,2,120,2
3711,Tom,brown,2025-02-05 11:59:10+00:00,2025-02-05 11:59:20+00:00,1,35,0
3712,SpongeBob,yellow,2025-02-05 11:59:00+00:00,2025-02-05 11:59:10+00:00,2,100,2
3713,Tom,red,2025-02-05 11:53:30+00:00,2025-02-05 11:53:40+00:00,1,100,0
3714,Bugs_Bunny,orange,2025-02-05 11:52:40+00:00,2025-02-05 11:52:50+00:00,3,90,3
3715,Mickey,grey,2025-02-05 11:49:40+00:00,2025-02-05 11:49:50+00:00,1,45,0
3716,Homer_Simpson,blue,2025-02-05 11:46:40+00:00,2025-02-05 11:46:50+00:00,1,75,1
3717,Tom,blue,2025-02-05 11:42:30+00:00,2025-02-05 11:42:40+00:00,1,75,1
3718,Jerry,grey,2025-02-05 11:39:00+00:00,2025-02-05 11:39:10+00:00,1,45,0
3719,Mickey,black,2025-02-05 11:31:00+00:00,2025-02-05 11:31:10+00:00,1,80,1
3720,Homer_Simpson,yellow,2025-02-05 11:21:40+00:00,2025-02-05 11:21:50+00:00,1,50,1
3721,Pikachu,yellow,2025-02-05 11:21:00+00:00,2025-02-05 11:21:10+00:00,2,100,2
3722,Mickey,black,2025-02-05 11:07:50+00:00,2025-02-05 11:08:00+00:00,1,80,1
3723,SpongeBob,yellow,2025-02-05 11:05:20+00:00,2025-02-05 11:05:30+00:00,1,50,1
3724,Pikachu,purple,2025-02-05 11:04:40+00:00,2025-02-05 11:04:50+00:00,1,40,0
3725,Doraemon,white,2025-02-05 14:46:20+00:00,2025-02-05 14:46:30+00:00,2,140,2
3726,Pikachu,red,2025-02-05 14:38:00+00:00,2025-02-05 14:38:10+00:00,1,100,1
3727,Tom,orange,2025-02-05 14:36:40+00:00,2025-02-05 14:36:50+00:00,1,30,0
3728,Pikachu,red,2025-02-05 14:26:00+00:00,2025-02-05 14:26:10+00:00,2,200,2
3729,Bugs_Bunny,grey,2025-02-05 14:23:30+00:00,2025-02-05 14:23:40+00:00,1,45,1
3730,Tom,grey,2025-02-05 14:17:30+00:00,2025-02-05 14:17:40+00:00,1,45,1
3731,Homer_Simpson,black,2025-02-05 14:12:30+00:00,2025-02-05 14:12:40+00:00,1,80,0
3732,Doraemon,blue,2025-02-05 14:03:30+00:00,2025-02-05 14:03:40+00:00,1,75,1
3733,SpongeBob,yellow,2025-02-05 14:02:10+00:00,2025-02-05 14:02:20+00:00,1,50,1
3734,Tom,blue,2025-02-05 14:00:50+00:00,2025-02-05 14:01:00+00:00,2,150,2
3735,Bugs_Bunny,grey,2025-02-05 13:56:30+00:00,2025-02-05 13:56:40+00:00,1,45,1
3736,Mickey,white,2025-02-05 13:53:50+00:00,2025-02-05 13:54:00+00:00,1,70,0
3737,Pikachu,red,2025-02-05 13:43:30+00:00,2025-02-05 13:43:40+00:00,1,100,1
3738,Tom,grey,2025-02-05 13:38:30+00:00,2025-02-05 13:38:40+00:00,1,45,1
3739,SpongeBob,orange,2025-02-05 13:35:20+00:00,2025-02-05 13:35:30+00:00,1,30,0
3740,Jerry,brown,2025-02-05 13:31:40+00:00,2025-02-05 13:31:50+00:00,1,35,1
3741,Mickey,orange,2025-02-05 13:30:50+00:00,2025-02-05 13:31:00+00:00,1,30,0
3742,SpongeBob,grey,2025-02-05 13:29:50+00:00,2025-02-05 13:30:00+00:00,1,45,0
3743,Scooby_Doo,green,2025-02-05 13:28:30+00:00,2025-02-05 13:28:40+00:00,1,60,1
3744,Doraemon,white,2025-02-05 13:05:40+00:00,2025-02-05 13:05:50+00:00,1,70,1
3745,Bugs_Bunny,orange,2025-02-05 13:01:10+00:00,2025-02-05 13:01:20+00:00,1,30,1
3746,Scooby_Doo,brown,2025-02-05 12:58:00+00:00,2025-02-05 12:58:10+00:00,1,35,1
3747,Bugs_Bunny,orange,2025-02-05 12:56:30+00:00,2025-02-05 12:56:40+00:00,1,30,1
3748,Mickey,blue,2025-02-05 12:47:30+00:00,2025-02-05 12:47:40+00:00,1,75,0
3749,Scooby_Doo,grey,2025-02-05 12:40:50+00:00,2025-02-05 12:41:00+00:00,1,45,0
3750,Scooby_Doo,red,2025-02-05 12:40:50+00:00,2025-02-05 12:41:00+00:00,1,100,0
3751,Jerry,yellow,2025-02-05 12:33:20+00:00,2025-02-05 12:33:30+00:00,2,100,2
3752,Doraemon,red,2025-02-05 12:29:20+00:00,2025-02-05 12:29:30+00:00,1,100,0
3753,Tom,grey,2025-02-05 12:16:40+00:00,2025-02-05 12:16:50+00:00,1,45,1
3754,Bugs_Bunny,orange,2025-02-05 12:09:10+00:00,2025-02-05 12:09:20+00:00,3,90,3
3755,Jerry,brown,2025-02-05 12:04:30+00:00,2025-02-05 12:04:40+00:00,1,35,1
3756,Tom,grey,2025-02-05 11:58:00+00:00,2025-02-05 11:58:10+00:00,1,45,1
3757,SpongeBob,blue,2025-02-05 11:57:00+00:00,2025-02-05 11:57:10+00:00,1,75,1
3758,Jerry,purple,2025-02-05 11:56:30+00:00,2025-02-05 11:56:40+00:00,1,40,0
3759,Doraemon,blue,2025-02-05 11:56:20+00:00,2025-02-05 11:56:30+00:00,2,150,2
3760,Doraemon,blue,2025-02-05 11:49:50+00:00,2025-02-05 11:50:00+00:00,2,150,2
