,player,window_start,window_end,pop_count,score_in_window
1602,Mickey,2025-02-05 11:20:50+00:00,2025-02-05 11:21:00+00:00,1,80
1603,Mickey,2025-02-05 11:20:10+00:00,2025-02-05 11:20:20+00:00,2,150
1604,Scooby_Doo,2025-02-05 14:39:30+00:00,2025-02-05 14:39:40+00:00,4,165
1605,Bugs_Bunny,2025-02-05 14:33:20+00:00,2025-02-05 14:33:30+00:00,2,90
1606,Mickey,2025-02-05 14:33:10+00:00,2025-02-05 14:33:20+00:00,1,30
1607,SpongeBob,2025-02-05 14:18:00+00:00,2025-02-05 14:18:10+00:00,1,50
1608,Tom,2025-02-05 14:16:10+00:00,2025-02-05 14:16:20+00:00,1,75
1609,Doraemon,2025-02-05 14:00:40+00:00,2025-02-05 14:00:50+00:00,2,135
1610,Pikachu,2025-02-05 13:55:40+00:00,2025-02-05 13:55:50+00:00,1,100
1611,Scooby_Doo,2025-02-05 13:52:20+00:00,2025-02-05 13:52:30+00:00,1,40
1612,Scooby_Doo,2025-02-05 13:51:30+00:00,2025-02-05 13:51:40+00:00,2,105
1613,Tom,2025-02-05 13:50:20+00:00,2025-02-05 13:50:30+00:00,2,115
1614,Homer_Simpson,2025-02-05 13:30:40+00:00,2025-02-05 13:30:50+00:00,3,150
1615,Mickey,2025-02-05 13:26:50+00:00,2025-02-05 13:27:00+00:00,1,30
1616,Mickey,2025-02-05 13:07:20+00:00,2025-02-05 13:07:30+00:00,1,100
1617,Homer_Simpson,2025-02-05 12:59:00+00:00,2025-02-05 12:59:10+00:00,3,130
1618,Scooby_Doo,2025-02-05 12:55:00+00:00,2025-02-05 12:55:10+00:00,1,35
1619,Tom,2025-02-05 12:44:20+00:00,2025-02-05 12:44:30+00:00,1,45
1620,Pikachu,2025-02-05 12:31:50+00:00,2025-02-05 12:32:00+00:00,4,305
1621,Pikachu,2025-02-05 12:29:10+00:00,2025-02-05 12:29:20+00:00,1,100
1622,Doraemon,2025-02-05 12:21:50+00:00,2025-02-05 12:22:00+00:00,1,75
1623,Bugs_Bunny,2025-02-05 12:13:00+00:00,2025-02-05 12:13:10+00:00,1,30
1624,Scooby_Doo,2025-02-05 12:12:50+00:00,2025-02-05 12:13:00+00:00,2,70
1625,Mickey,2025-02-05 12:08:20+00:00,2025-02-05 12:08:30+00:00,2,180
1626,Jerry,2025-02-05 12:03:20+00:00,2025-02-05 12:03:30+00:00,1,50
1627,Homer_Simpson,2025-02-05 11:43:50+00:00,2025-02-05 11:44:00+00:00,2,85
1628,Scooby_Doo,2025-02-05 11:33:30+00:00,2025-02-05 11:33:40+00:00,1,60
1629,Homer_Simpson,2025-02-05 11:31:20+00:00,2025-02-05 11:31:30+00:00,1,45
1630,Bugs_Bunny,2025-02-05 11:29:10+00:00,2025-02-05 11:29:20+00:00,1,70
1631,Scooby_Doo,2025-02-05 11:14:20+00:00,2025-02-05 11:14:30+00:00,4,195
1632,Mickey,2025-02-05 11:10:20+00:00,2025-02-05 11:10:30+00:00,3,240
1633,Jerry,2025-02-05 11:07:00+00:00,2025-02-05 11:07:10+00:00,3,130
1634,Doraemon,2025-02-05 11:05:10+00:00,2025-02-05 11:05:20+00:00,2,150
1635,Tom,2025-02-05 14:47:40+00:00,2025-02-05 14:47:50+00:00,2,90
1636,Scooby_Doo,2025-02-05 13:56:20+00:00,2025-02-05 13:56:30+00:00,2,140
1637,Mickey,2025-02-05 13:52:30+00:00,2025-02-05 13:52:40+00:00,2,180
1638,Jerry,2025-02-05 13:41:50+00:00,2025-02-05 13:42:00+00:00,1,35
1639,Bugs_Bunny,2025-02-05 13:32:20+00:00,2025-02-05 13:32:30+00:00,1,30
1640,SpongeBob,2025-02-05 13:19:30+00:00,2025-02-05 13:19:40+00:00,1,40
1641,Tom,2025-02-05 13:14:00+00:00,2025-02-05 13:14:10+00:00,2,90
1642,Bugs_Bunny,2025-02-05 13:11:50+00:00,2025-02-05 13:12:00+00:00,1,35
1643,Pikachu,2025-02-05 13:11:30+00:00,2025-02-05 13:11:40+00:00,3,200
1644,Homer_Simpson,2025-02-05 12:54:10+00:00,2025-02-05 12:54:20+00:00,1,50
1645,Homer_Simpson,2025-02-05 12:53:00+00:00,2025-02-05 12:53:10+00:00,3,225
1646,Mickey,2025-02-05 12:42:50+00:00,2025-02-05 12:43:00+00:00,1,45
1647,Homer_Simpson,2025-02-05 12:39:00+00:00,2025-02-05 12:39:10+00:00,1,100
1648,Doraemon,2025-02-05 12:38:10+00:00,2025-02-05 12:38:20+00:00,1,75
1649,Tom,2025-02-05 12:27:50+00:00,2025-02-05 12:28:00+00:00,2,120
1650,Scooby_Doo,2025-02-05 12:26:20+00:00,2025-02-05 12:26:30+00:00,2,95
1651,SpongeBob,2025-02-05 12:22:30+00:00,2025-02-05 12:22:40+00:00,1,60
1652,Scooby_Doo,2025-02-05 12:13:10+00:00,2025-02-05 12:13:20+00:00,1,35
1653,Homer_Simpson,2025-02-05 12:02:00+00:00,2025-02-05 12:02:10+00:00,2,125
1654,Jerry,2025-02-05 11:59:10+00:00,2025-02-05 11:59:20+00:00,2,110
1655,Bugs_Bunny,2025-02-05 11:55:30+00:00,2025-02-05 11:55:40+00:00,2,90
1656,Doraemon,2025-02-05 11:52:10+00:00,2025-02-05 11:52:20+00:00,3,185
1657,Pikachu,2025-02-05 11:50:50+00:00,2025-02-05 11:51:00+00:00,1,50
1658,Bugs_Bunny,2025-02-05 11:45:50+00:00,2025-02-05 11:46:00+00:00,2,75
1659,Jerry,2025-02-05 11:44:20+00:00,2025-02-05 11:44:30+00:00,1,50
1660,Jerry,2025-02-05 11:44:10+00:00,2025-02-05 11:44:20+00:00,2,100
1661,Scooby_Doo,2025-02-05 11:15:00+00:00,2025-02-05 11:15:10+00:00,3,155
1662,Tom,2025-02-05 11:09:10+00:00,2025-02-05 11:09:20+00:00,1,75
1663,Scooby_Doo,2025-02-05 11:02:20+00:00,2025-02-05 11:02:30+00:00,2,105
1664,Scooby_Doo,2025-02-05 14:43:10+00:00,2025-02-05 14:43:20+00:00,2,120
1665,Doraemon,2025-02-05 14:16:40+00:00,2025-02-05 14:16:50+00:00,1,45
1666,Jerry,2025-02-05 14:14:00+00:00,2025-02-05 14:14:10+00:00,1,35
1667,Jerry,2025-02-05 13:54:20+00:00,2025-02-05 13:54:30+00:00,3,110
1668,Scooby_Doo,2025-02-05 13:53:00+00:00,2025-02-05 13:53:10+00:00,1,100
1669,Scooby_Doo,2025-02-05 13:48:50+00:00,2025-02-05 13:49:00+00:00,1,70
1670,Jerry,2025-02-05 13:43:50+00:00,2025-02-05 13:44:00+00:00,3,175
1671,Scooby_Doo,2025-02-05 13:41:40+00:00,2025-02-05 13:41:50+00:00,1,35
1672,Scooby_Doo,2025-02-05 13:29:40+00:00,2025-02-05 13:29:50+00:00,1,35
1673,SpongeBob,2025-02-05 13:29:10+00:00,2025-02-05 13:29:20+00:00,2,130
1674,Jerry,2025-02-05 13:22:10+00:00,2025-02-05 13:22:20+00:00,1,35
1675,Tom,2025-02-05 13:07:40+00:00,2025-02-05 13:07:50+00:00,1,75
1676,Scooby_Doo,2025-02-05 13:06:00+00:00,2025-02-05 13:06:10+00:00,2,105
1677,Homer_Simpson,2025-02-05 12:54:30+00:00,2025-02-05 12:54:40+00:00,1,45
1678,Doraemon,2025-02-05 12:41:00+00:00,2025-02-05 12:41:10+00:00,2,90
1679,Tom,2025-02-05 12:17:10+00:00,2025-02-05 12:17:20+00:00,1,45
1680,Homer_Simpson,2025-02-05 12:13:50+00:00,2025-02-05 12:14:00+00:00,1,50
1681,Scooby_Doo,2025-02-05 12:09:40+00:00,2025-02-05 12:09:50+00:00,1,50
1682,SpongeBob,2025-02-05 12:02:30+00:00,2025-02-05 12:02:40+00:00,1,50
1683,Scooby_Doo,2025-02-05 11:50:10+00:00,2025-02-05 11:50:20+00:00,2,160
1684,SpongeBob,2025-02-05 11:37:40+00:00,2025-02-05 11:37:50+00:00,2,100
1685,Mickey,2025-02-05 11:30:20+00:00,2025-02-05 11:30:30+00:00,1,80
1686,Jerry,2025-02-05 11:25:10+00:00,2025-02-05 11:25:20+00:00,3,120
1687,Mickey,2025-02-05 11:23:00+00:00,2025-02-05 11:23:10+00:00,1,100
1688,Scooby_Doo,2025-02-05 11:16:30+00:00,2025-02-05 11:16:40+00:00,1,35
1689,Pikachu,2025-02-05 11:14:00+00:00,2025-02-05 11:14:10+00:00,1,50
1690,Scooby_Doo,2025-02-05 11:13:40+00:00,2025-02-05 11:13:50+00:00,3,170
1691,Mickey,2025-02-05 11:09:30+00:00,2025-02-05 11:09:40+00:00,1,100
1692,Doraemon,2025-02-05 11:06:00+00:00,2025-02-05 11:06:10+00:00,1,100
1693,Bugs_Bunny,2025-02-05 11:02:30+00:00,2025-02-05 11:02:40+00:00,1,30
1694,Scooby_Doo,2025-02-05 14:38:40+00:00,2025-02-05 14:38:50+00:00,2,90
1695,Tom,2025-02-05 14:30:20+00:00,2025-02-05 14:30:30+00:00,1,45
1696,Jerry,2025-02-05 14:11:50+00:00,2025-02-05 14:12:00+00:00,2,85
1697,Scooby_Doo,2025-02-05 14:11:20+00:00,2025-02-05 14:11:30+00:00,2,120
1698,Homer_Simpson,2025-02-05 14:11:00+00:00,2025-02-05 14:11:10+00:00,3,200
1699,Mickey,2025-02-05 13:57:20+00:00,2025-02-05 13:57:30+00:00,2,160
1700,Homer_Simpson,2025-02-05 13:46:50+00:00,2025-02-05 13:47:00+00:00,2,80
1701,Homer_Simpson,2025-02-05 13:43:20+00:00,2025-02-05 13:43:30+00:00,1,50
1702,Mickey,2025-02-05 13:38:20+00:00,2025-02-05 13:38:30+00:00,1,100
1703,Tom,2025-02-05 13:36:50+00:00,2025-02-05 13:37:00+00:00,2,120
1704,SpongeBob,2025-02-05 13:22:50+00:00,2025-02-05 13:23:00+00:00,3,200
1705,Mickey,2025-02-05 13:18:10+00:00,2025-02-05 13:18:20+00:00,4,360
1706,Tom,2025-02-05 13:16:00+00:00,2025-02-05 13:16:10+00:00,1,45
1707,Pikachu,2025-02-05 13:09:50+00:00,2025-02-05 13:10:00+00:00,2,100
1708,Scooby_Doo,2025-02-05 13:08:50+00:00,2025-02-05 13:09:00+00:00,1,60
1709,Scooby_Doo,2025-02-05 12:52:50+00:00,2025-02-05 12:53:00+00:00,2,135
1710,Scooby_Doo,2025-02-05 12:40:50+00:00,2025-02-05 12:41:00+00:00,2,145
1711,Bugs_Bunny,2025-02-05 12:28:10+00:00,2025-02-05 12:28:20+00:00,1,40
1712,SpongeBob,2025-02-05 12:25:30+00:00,2025-02-05 12:25:40+00:00,1,75
1713,Mickey,2025-02-05 12:13:40+00:00,2025-02-05 12:13:50+00:00,2,160
1714,Scooby_Doo,2025-02-05 12:02:20+00:00,2025-02-05 12:02:30+00:00,1,60
1715,Bugs_Bunny,2025-02-05 11:58:10+00:00,2025-02-05 11:58:20+00:00,1,30
1716,Mickey,2025-02-05 11:51:50+00:00,2025-02-05 11:52:00+00:00,1,100
1717,Scooby_Doo,2025-02-05 11:51:30+00:00,2025-02-05 11:51:40+00:00,1,35
1718,Tom,2025-02-05 11:38:20+00:00,2025-02-05 11:38:30+00:00,2,175
1719,Bugs_Bunny,2025-02-05 11:30:50+00:00,2025-02-05 11:31:00+00:00,1,45
1720,Pikachu,2025-02-05 11:16:00+00:00,2025-02-05 11:16:10+00:00,1,100
1721,Scooby_Doo,2025-02-05 11:14:30+00:00,2025-02-05 11:14:40+00:00,2,70
1722,Tom,2025-02-05 11:10:40+00:00,2025-02-05 11:10:50+00:00,2,120
1723,SpongeBob,2025-02-05 14:44:30+00:00,2025-02-05 14:44:40+00:00,1,75
1724,Tom,2025-02-05 14:25:50+00:00,2025-02-05 14:26:00+00:00,2,90
1725,Jerry,2025-02-05 14:20:30+00:00,2025-02-05 14:20:40+00:00,1,80
1726,Tom,2025-02-05 13:38:40+00:00,2025-02-05 13:38:50+00:00,1,70
1727,Bugs_Bunny,2025-02-05 13:38:10+00:00,2025-02-05 13:38:20+00:00,1,45
1728,Mickey,2025-02-05 13:32:00+00:00,2025-02-05 13:32:10+00:00,2,200
1729,Mickey,2025-02-05 13:31:00+00:00,2025-02-05 13:31:10+00:00,1,80
1730,Homer_Simpson,2025-02-05 13:27:00+00:00,2025-02-05 13:27:10+00:00,1,30
1731,SpongeBob,2025-02-05 13:12:00+00:00,2025-02-05 13:12:10+00:00,1,75
1732,Homer_Simpson,2025-02-05 13:11:50+00:00,2025-02-05 13:12:00+00:00,3,150
1733,SpongeBob,2025-02-05 13:08:00+00:00,2025-02-05 13:08:10+00:00,2,120
1734,Scooby_Doo,2025-02-05 13:00:50+00:00,2025-02-05 13:01:00+00:00,1,35
1735,Bugs_Bunny,2025-02-05 12:54:10+00:00,2025-02-05 12:54:20+00:00,1,45
1736,Bugs_Bunny,2025-02-05 12:53:00+00:00,2025-02-05 12:53:10+00:00,1,30
1737,Jerry,2025-02-05 12:49:50+00:00,2025-02-05 12:50:00+00:00,2,100
1738,Doraemon,2025-02-05 12:45:10+00:00,2025-02-05 12:45:20+00:00,1,70
1739,SpongeBob,2025-02-05 12:43:30+00:00,2025-02-05 12:43:40+00:00,3,200
1740,Bugs_Bunny,2025-02-05 12:39:00+00:00,2025-02-05 12:39:10+00:00,1,45
1741,Pikachu,2025-02-05 12:32:10+00:00,2025-02-05 12:32:20+00:00,2,100
1742,SpongeBob,2025-02-05 12:24:40+00:00,2025-02-05 12:24:50+00:00,1,45
1743,Mickey,2025-02-05 12:20:40+00:00,2025-02-05 12:20:50+00:00,1,80
1744,Pikachu,2025-02-05 12:19:30+00:00,2025-02-05 12:19:40+00:00,2,150
1745,Tom,2025-02-05 12:13:30+00:00,2025-02-05 12:13:40+00:00,3,205
1746,Pikachu,2025-02-05 12:12:10+00:00,2025-02-05 12:12:20+00:00,1,100
1747,Doraemon,2025-02-05 12:07:30+00:00,2025-02-05 12:07:40+00:00,2,150
1748,Tom,2025-02-05 12:04:30+00:00,2025-02-05 12:04:40+00:00,1,45
1749,Bugs_Bunny,2025-02-05 12:02:00+00:00,2025-02-05 12:02:10+00:00,2,75
1750,Homer_Simpson,2025-02-05 12:00:00+00:00,2025-02-05 12:00:10+00:00,2,150
1751,Doraemon,2025-02-05 11:59:50+00:00,2025-02-05 12:00:00+00:00,1,75
1752,SpongeBob,2025-02-05 11:55:10+00:00,2025-02-05 11:55:20+00:00,3,150
1753,Homer_Simpson,2025-02-05 11:45:50+00:00,2025-02-05 11:46:00+00:00,1,50
1754,Jerry,2025-02-05 11:41:50+00:00,2025-02-05 11:42:00+00:00,1,50
1755,Mickey,2025-02-05 11:41:30+00:00,2025-02-05 11:41:40+00:00,1,100
1756,SpongeBob,2025-02-05 11:40:30+00:00,2025-02-05 11:40:40+00:00,3,200
1757,Pikachu,2025-02-05 11:34:40+00:00,2025-02-05 11:34:50+00:00,1,100
1758,Bugs_Bunny,2025-02-05 11:31:50+00:00,2025-02-05 11:32:00+00:00,1,45
1759,Mickey,2025-02-05 11:20:30+00:00,2025-02-05 11:20:40+00:00,1,100
1760,SpongeBob,2025-02-05 11:18:40+00:00,2025-02-05 11:18:50+00:00,1,50
1761,Tom,2025-02-05 11:16:20+00:00,2025-02-05 11:16:30+00:00,2,110
1762,Bugs_Bunny,2025-02-05 14:57:00+00:00,2025-02-05 14:57:10+00:00,1,30
1763,Homer_Simpson,2025-02-05 14:16:50+00:00,2025-02-05 14:17:00+00:00,1,45
1764,Jerry,2025-02-05 14:10:50+00:00,2025-02-05 14:11:00+00:00,1,50
1765,Doraemon,2025-02-05 14:08:30+00:00,2025-02-05 14:08:40+00:00,2,155
1766,Homer_Simpson,2025-02-05 14:02:20+00:00,2025-02-05 14:02:30+00:00,1,45
1767,Tom,2025-02-05 13:59:20+00:00,2025-02-05 13:59:30+00:00,2,145
1768,Jerry,2025-02-05 13:56:00+00:00,2025-02-05 13:56:10+00:00,4,200
1769,Doraemon,2025-02-05 13:42:50+00:00,2025-02-05 13:43:00+00:00,2,115
1770,Homer_Simpson,2025-02-05 13:41:30+00:00,2025-02-05 13:41:40+00:00,1,75
1771,Tom,2025-02-05 13:27:30+00:00,2025-02-05 13:27:40+00:00,1,45
1772,Homer_Simpson,2025-02-05 13:24:30+00:00,2025-02-05 13:24:40+00:00,2,110
1773,SpongeBob,2025-02-05 13:14:20+00:00,2025-02-05 13:14:30+00:00,2,150
1774,Pikachu,2025-02-05 12:59:30+00:00,2025-02-05 12:59:40+00:00,1,50
1775,Scooby_Doo,2025-02-05 12:50:00+00:00,2025-02-05 12:50:10+00:00,2,90
1776,Doraemon,2025-02-05 12:39:10+00:00,2025-02-05 12:39:20+00:00,1,75
1777,Scooby_Doo,2025-02-05 12:36:10+00:00,2025-02-05 12:36:20+00:00,2,95
1778,Doraemon,2025-02-05 12:34:00+00:00,2025-02-05 12:34:10+00:00,1,70
1779,Scooby_Doo,2025-02-05 12:30:40+00:00,2025-02-05 12:30:50+00:00,1,60
1780,Jerry,2025-02-05 12:25:00+00:00,2025-02-05 12:25:10+00:00,1,50
1781,SpongeBob,2025-02-05 12:17:00+00:00,2025-02-05 12:17:10+00:00,2,125
1782,Pikachu,2025-02-05 12:09:50+00:00,2025-02-05 12:10:00+00:00,1,45
1783,Homer_Simpson,2025-02-05 12:06:10+00:00,2025-02-05 12:06:20+00:00,3,200
1784,Scooby_Doo,2025-02-05 12:04:00+00:00,2025-02-05 12:04:10+00:00,1,60
1785,Jerry,2025-02-05 11:46:40+00:00,2025-02-05 11:46:50+00:00,1,75
1786,Jerry,2025-02-05 11:36:40+00:00,2025-02-05 11:36:50+00:00,1,45
1787,Doraemon,2025-02-05 11:33:00+00:00,2025-02-05 11:33:10+00:00,3,245
1788,Doraemon,2025-02-05 11:26:10+00:00,2025-02-05 11:26:20+00:00,2,80
1789,Homer_Simpson,2025-02-05 11:23:30+00:00,2025-02-05 11:23:40+00:00,2,85
1790,Homer_Simpson,2025-02-05 11:21:10+00:00,2025-02-05 11:21:20+00:00,1,50
1791,Bugs_Bunny,2025-02-05 11:09:50+00:00,2025-02-05 11:10:00+00:00,1,30
1792,Scooby_Doo,2025-02-05 11:09:40+00:00,2025-02-05 11:09:50+00:00,2,120
1793,Jerry,2025-02-05 11:08:10+00:00,2025-02-05 11:08:20+00:00,2,125
1794,Tom,2025-02-05 11:05:50+00:00,2025-02-05 11:06:00+00:00,4,280
1795,Homer_Simpson,2025-02-05 14:36:10+00:00,2025-02-05 14:36:20+00:00,2,125
1796,Homer_Simpson,2025-02-05 14:31:40+00:00,2025-02-05 14:31:50+00:00,1,50
1797,Tom,2025-02-05 14:29:00+00:00,2025-02-05 14:29:10+00:00,2,120
1798,Scooby_Doo,2025-02-05 14:26:30+00:00,2025-02-05 14:26:40+00:00,1,60
1799,Pikachu,2025-02-05 14:17:40+00:00,2025-02-05 14:17:50+00:00,2,85
1800,Bugs_Bunny,2025-02-05 14:06:00+00:00,2025-02-05 14:06:10+00:00,1,45
1801,Jerry,2025-02-05 13:57:50+00:00,2025-02-05 13:58:00+00:00,2,110
1802,Bugs_Bunny,2025-02-05 13:57:40+00:00,2025-02-05 13:57:50+00:00,1,75
1803,Doraemon,2025-02-05 13:44:50+00:00,2025-02-05 13:45:00+00:00,3,175
1804,Mickey,2025-02-05 13:32:40+00:00,2025-02-05 13:32:50+00:00,2,150
1805,Tom,2025-02-05 13:29:10+00:00,2025-02-05 13:29:20+00:00,1,80
1806,Pikachu,2025-02-05 13:26:20+00:00,2025-02-05 13:26:30+00:00,2,100
1807,Mickey,2025-02-05 13:25:30+00:00,2025-02-05 13:25:40+00:00,3,180
1808,Bugs_Bunny,2025-02-05 13:24:40+00:00,2025-02-05 13:24:50+00:00,2,75
1809,Jerry,2025-02-05 13:11:20+00:00,2025-02-05 13:11:30+00:00,1,50
1810,Bugs_Bunny,2025-02-05 13:09:30+00:00,2025-02-05 13:09:40+00:00,1,45
1811,Mickey,2025-02-05 12:47:20+00:00,2025-02-05 12:47:30+00:00,4,320
1812,Jerry,2025-02-05 12:45:50+00:00,2025-02-05 12:46:00+00:00,4,170
1813,Pikachu,2025-02-05 12:36:20+00:00,2025-02-05 12:36:30+00:00,1,50
1814,Scooby_Doo,2025-02-05 12:30:20+00:00,2025-02-05 12:30:30+00:00,3,165
1815,Scooby_Doo,2025-02-05 12:29:20+00:00,2025-02-05 12:29:30+00:00,2,120
1816,Homer_Simpson,2025-02-05 12:25:50+00:00,2025-02-05 12:26:00+00:00,1,50
1817,Homer_Simpson,2025-02-05 12:24:00+00:00,2025-02-05 12:24:10+00:00,1,50
1818,Scooby_Doo,2025-02-05 12:23:20+00:00,2025-02-05 12:23:30+00:00,1,35
1819,SpongeBob,2025-02-05 12:17:10+00:00,2025-02-05 12:17:20+00:00,1,50
1820,Mickey,2025-02-05 12:15:50+00:00,2025-02-05 12:16:00+00:00,1,100
1821,Doraemon,2025-02-05 12:14:50+00:00,2025-02-05 12:15:00+00:00,1,70
1822,Tom,2025-02-05 12:02:30+00:00,2025-02-05 12:02:40+00:00,1,45
1823,Homer_Simpson,2025-02-05 11:46:00+00:00,2025-02-05 11:46:10+00:00,1,50
1824,Tom,2025-02-05 11:37:40+00:00,2025-02-05 11:37:50+00:00,1,45
1825,Mickey,2025-02-05 11:35:30+00:00,2025-02-05 11:35:40+00:00,2,155
1826,Pikachu,2025-02-05 11:32:20+00:00,2025-02-05 11:32:30+00:00,2,145
1827,Bugs_Bunny,2025-02-05 11:28:40+00:00,2025-02-05 11:28:50+00:00,1,45
1828,Tom,2025-02-05 11:27:40+00:00,2025-02-05 11:27:50+00:00,3,190
1829,Doraemon,2025-02-05 11:22:10+00:00,2025-02-05 11:22:20+00:00,1,100
1830,Homer_Simpson,2025-02-05 11:11:30+00:00,2025-02-05 11:11:40+00:00,1,80
1831,Bugs_Bunny,2025-02-05 11:06:40+00:00,2025-02-05 11:06:50+00:00,1,30
1832,Tom,2025-02-05 14:31:00+00:00,2025-02-05 14:31:10+00:00,1,70
1833,Tom,2025-02-05 14:12:50+00:00,2025-02-05 14:13:00+00:00,2,120
1834,Bugs_Bunny,2025-02-05 14:10:00+00:00,2025-02-05 14:10:10+00:00,2,60
1835,Mickey,2025-02-05 14:05:00+00:00,2025-02-05 14:05:10+00:00,2,180
1836,Mickey,2025-02-05 14:03:40+00:00,2025-02-05 14:03:50+00:00,3,280
1837,Pikachu,2025-02-05 13:53:20+00:00,2025-02-05 13:53:30+00:00,1,100
1838,Scooby_Doo,2025-02-05 13:49:40+00:00,2025-02-05 13:49:50+00:00,2,95
1839,SpongeBob,2025-02-05 13:49:30+00:00,2025-02-05 13:49:40+00:00,2,135
1840,Homer_Simpson,2025-02-05 13:49:10+00:00,2025-02-05 13:49:20+00:00,1,45
1841,Tom,2025-02-05 13:42:20+00:00,2025-02-05 13:42:30+00:00,1,75
1842,Bugs_Bunny,2025-02-05 13:37:30+00:00,2025-02-05 13:37:40+00:00,1,30
1843,Doraemon,2025-02-05 13:35:50+00:00,2025-02-05 13:36:00+00:00,1,75
1844,Doraemon,2025-02-05 13:33:40+00:00,2025-02-05 13:33:50+00:00,1,70
1845,Tom,2025-02-05 13:17:30+00:00,2025-02-05 13:17:40+00:00,1,60
1846,Scooby_Doo,2025-02-05 13:13:50+00:00,2025-02-05 13:14:00+00:00,1,60
1847,Mickey,2025-02-05 12:59:20+00:00,2025-02-05 12:59:30+00:00,1,100
1848,Scooby_Doo,2025-02-05 12:58:30+00:00,2025-02-05 12:58:40+00:00,1,35
1849,SpongeBob,2025-02-05 12:56:30+00:00,2025-02-05 12:56:40+00:00,1,50
1850,Mickey,2025-02-05 12:49:20+00:00,2025-02-05 12:49:30+00:00,1,100
1851,Doraemon,2025-02-05 12:37:40+00:00,2025-02-05 12:37:50+00:00,1,35
1852,Homer_Simpson,2025-02-05 12:32:00+00:00,2025-02-05 12:32:10+00:00,1,75
1853,Doraemon,2025-02-05 12:30:30+00:00,2025-02-05 12:30:40+00:00,2,145
1854,Homer_Simpson,2025-02-05 12:13:20+00:00,2025-02-05 12:13:30+00:00,1,45
1855,Homer_Simpson,2025-02-05 11:57:00+00:00,2025-02-05 11:57:10+00:00,2,125
1856,SpongeBob,2025-02-05 11:54:30+00:00,2025-02-05 11:54:40+00:00,2,125
1857,Doraemon,2025-02-05 11:25:30+00:00,2025-02-05 11:25:40+00:00,1,70
1858,Homer_Simpson,2025-02-05 11:23:10+00:00,2025-02-05 11:23:20+00:00,1,50
1859,Tom,2025-02-05 15:01:20+00:00,2025-02-05 15:01:30+00:00,1,45
1860,Tom,2025-02-05 14:46:10+00:00,2025-02-05 14:46:20+00:00,1,50
1861,Homer_Simpson,2025-02-05 14:44:30+00:00,2025-02-05 14:44:40+00:00,1,75
1862,Doraemon,2025-02-05 14:32:30+00:00,2025-02-05 14:32:40+00:00,2,110
1863,Jerry,2025-02-05 14:29:30+00:00,2025-02-05 14:29:40+00:00,2,105
1864,Tom,2025-02-05 14:18:40+00:00,2025-02-05 14:18:50+00:00,1,50
1865,Pikachu,2025-02-05 13:47:10+00:00,2025-02-05 13:47:20+00:00,2,95
1866,Homer_Simpson,2025-02-05 13:27:10+00:00,2025-02-05 13:27:20+00:00,2,125
1867,SpongeBob,2025-02-05 13:27:00+00:00,2025-02-05 13:27:10+00:00,1,30
1868,Tom,2025-02-05 13:20:50+00:00,2025-02-05 13:21:00+00:00,1,45
1869,Bugs_Bunny,2025-02-05 13:19:30+00:00,2025-02-05 13:19:40+00:00,1,45
1870,Pikachu,2025-02-05 13:16:20+00:00,2025-02-05 13:16:30+00:00,2,100
1871,Scooby_Doo,2025-02-05 13:12:50+00:00,2025-02-05 13:13:00+00:00,2,175
1872,Homer_Simpson,2025-02-05 13:12:00+00:00,2025-02-05 13:12:10+00:00,2,125
1873,Scooby_Doo,2025-02-05 13:06:30+00:00,2025-02-05 13:06:40+00:00,2,95
1874,Doraemon,2025-02-05 13:00:00+00:00,2025-02-05 13:00:10+00:00,1,100
1875,Homer_Simpson,2025-02-05 12:43:30+00:00,2025-02-05 12:43:40+00:00,1,75
1876,Mickey,2025-02-05 12:42:30+00:00,2025-02-05 12:42:40+00:00,1,100
1877,Homer_Simpson,2025-02-05 12:41:10+00:00,2025-02-05 12:41:20+00:00,1,100
1878,Pikachu,2025-02-05 12:28:50+00:00,2025-02-05 12:29:00+00:00,1,30
1879,Homer_Simpson,2025-02-05 12:24:40+00:00,2025-02-05 12:24:50+00:00,1,60
1880,Bugs_Bunny,2025-02-05 12:22:30+00:00,2025-02-05 12:22:40+00:00,3,120
1881,Scooby_Doo,2025-02-05 12:18:20+00:00,2025-02-05 12:18:30+00:00,3,175
1882,Scooby_Doo,2025-02-05 12:02:40+00:00,2025-02-05 12:02:50+00:00,2,95
1883,SpongeBob,2025-02-05 12:00:00+00:00,2025-02-05 12:00:10+00:00,1,60
1884,Tom,2025-02-05 11:55:50+00:00,2025-02-05 11:56:00+00:00,2,120
1885,Doraemon,2025-02-05 11:55:40+00:00,2025-02-05 11:55:50+00:00,2,140
1886,Homer_Simpson,2025-02-05 11:55:10+00:00,2025-02-05 11:55:20+00:00,1,75
1887,SpongeBob,2025-02-05 11:45:50+00:00,2025-02-05 11:46:00+00:00,1,100
1888,Doraemon,2025-02-05 11:21:20+00:00,2025-02-05 11:21:30+00:00,1,30
1889,Homer_Simpson,2025-02-05 11:18:40+00:00,2025-02-05 11:18:50+00:00,2,150
1890,Doraemon,2025-02-05 11:08:50+00:00,2025-02-05 11:09:00+00:00,2,145
1891,Homer_Simpson,2025-02-05 15:01:20+00:00,2025-02-05 15:01:30+00:00,1,75
1892,Tom,2025-02-05 14:44:30+00:00,2025-02-05 14:44:40+00:00,1,45
